Date,Original_USD_EUR_Price,Original_USD_EUR_Price_Pct_Change,Original_USD_EUR_Price_Pct_Change_diff
2018-12-11,1.1356538534164429,-0.003895309912609113,-0.006198326292898182
2018-12-12,1.1323105096817017,-0.0029439813237839285,0.0009513285888251843
2018-12-13,1.1373459100723267,0.004447013736577077,0.007390995060361005
2018-12-14,1.1363636255264282,-0.0008636638486140269,-0.005310677585191104
2018-12-17,1.1305949687957764,-0.005076417971386138,-0.004212754122772111
2018-12-18,1.1349835395812988,0.003881647191652293,0.008958065163038431
2018-12-19,1.1375399827957153,0.0022524055418104982,-0.001629241649841795
2018-12-20,1.1389521360397339,0.0012414097661410661,-0.001010995775669432
2018-12-21,1.1456853151321411,0.005911731388308583,0.004670321622167517
2018-12-24,1.1372811794281006,-0.007335466024604886,-0.01324719741291347
2018-12-25,1.140393853187561,0.002736942996828473,0.01007240902143336
2018-12-26,1.1415525674819946,0.001016065012271694,-0.001720877984556779
2018-12-27,1.1361312866210938,-0.004749041800903631,-0.005765106813175325
2018-12-28,1.143105387687683,0.006138464056676618,0.010887505857580249
2018-12-31,1.1439945697784424,0.0007778653659904489,-0.005360598690686169
2019-01-01,1.1493064165115356,0.004643244708864236,0.003865379342873787
2019-01-02,1.14617121219635,-0.002727909868198375,-0.007371154577062611
2019-01-03,1.1318106651306152,-0.012529146529702495,-0.00980123666150412
2019-01-04,1.1391078233718872,0.0064473312242818714,0.018976477753984367
2019-01-07,1.1410444974899292,0.0017001675155818852,-0.004747163708699986
2019-01-08,1.1479737758636475,0.00607275035194621,0.004372582836364325
2019-01-09,1.1456066370010376,-0.0020620147536288824,-0.008134765105575092
2019-01-10,1.1554949283599854,0.008631489238603907,0.010693503992232789
2019-01-11,1.151012897491455,-0.003878884068224897,-0.012510373306828804
2019-01-14,1.146013617515564,-0.004343374419858104,-0.0004644903516332066
2019-01-15,1.1472889184951782,0.0011128148567545182,0.005456189276612622
2019-01-16,1.1416828632354736,-0.004886350046035215,-0.005999164902789733
2019-01-17,1.1398088932037354,-0.0016414103181224826,0.0032449397279127323
2019-01-18,1.13926362991333,-0.0004783813266034942,0.0011630289915189884
2019-01-21,1.1365574598312378,-0.002375367747233459,-0.0018969864206299647
2019-01-22,1.136932134628296,0.0003296575934785828,0.0027050253407120417
2019-01-23,1.1364023685455322,-0.00046596104255325344,-0.0007956186360318362
2019-01-24,1.1388224363327026,0.002129587067182692,0.0025955481097359456
2019-01-25,1.1313496828079224,-0.006561824992528664,-0.008691412059711356
2019-01-28,1.1413049697875977,0.008799478296548369,0.015361303289077033
